kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,ra_str,dec,dec_str,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,tycho2_match_id,tycho2_match_dist_deg,tycho2_match_btmag,tycho2_match_ra,tycho2_match_dec,pmra,pmdec,parallax
4347652,2MASS J19033775+3924225,5043,75.0,-75.0,3.3160000000000003,0.025,-0.028,-0.2,0.3,-0.3,1.65,0.22,-0.38,4.57,0.31,-0.4,0.02352,0.001409,-0.001409,MULT10,11.248,0,0,0,,q1_q17_dr24_stellar,2015-01-15,285.90732,19h03m37.76s,39.406261,+39d24m22.5s,11111111111111111,PHO10,AST10,PHO10,9.735,0.021,9.265,0.019,9.17,0.017,0.8755,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,121.932,118.123,118.067,114.444,112.227,105.776,102.245,96.719,90.199,84.689,80.32,76.751,75.755,69.85600000000001,3124-194-1,2.181721622226445e-05,12.433,285.90734824506006,39.406261930335376,2.105790942600537,0.7488992322756112,1.914975302729529
4157282,2MASS J19261103+3913424,4578,27278.0,-27278.0,2.051,0.016,-0.016,-0.04,0.06,-0.06,1.81,0.24,-0.22,20.96,1.03,-0.99,0.0002817,1.409e-05,-1.409e-05,MULT55,10.52,0,0,0,,q1_q17_dr24_stellar,2015-01-15,291.5459600000001,19h26m11.03s,39.228451,+39d13m42.4s,11111111111111111,PHO55,AST55,SPE55,8.607999999999999,0.023,7.9620000000000015,0.024,7.84,9.995,0.8753,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,59.753,64.821,73.102,80.52199999999998,90.114,104.237,108.573,117.429,133.425,145.768,154.187,163.94,167.804,193.713,3134-77-1,2.598054388470835e-05,13.298,291.54596413592225,39.22842520234933,-6.344099657881426,-7.828795894740567,0.6541627993945419
4165485,2MASS J19335366+3916420,6078,161.0,-172.0,4.03,0.321,-0.222,-0.38,0.32,-0.28,0.99,0.21,-0.14,1.591,0.727,-0.524,0.3464,0.7294,-0.2036,DSEP,12.302,0,0,0,,q1_q17_dr24_stellar,2015-01-15,293.4736,19h33m53.66s,39.278339,+39d16m42.0s,11111011101110111,PHO1,KIC0,KIC0,11.185,0.022,10.898,0.02,10.833,0.02,0.6989,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,77.09,70.102,67.02199999999999,62.83,60.102,54.731,52.627,49.793,46.572,43.699,41.9,40.121,39.69,37.319,3135-593-1,1.1454575462498553e-05,12.734000000000002,293.4736019290441,39.278350363786004,-2.246789629382132,-0.4893217267813966,1.7365794183672432
4165496,2MASS J19335417+3915393,6698,149.0,-208.0,4.02,0.245,-0.238,-0.32,0.24,-0.3,1.27,0.28,-0.22,1.819,0.805,-0.56,0.29600000000000004,0.4502,-0.1774,DSEP,11.276,0,0,0,,q1_q17_dr24_stellar,2015-01-15,293.47574,19h33m54.18s,39.260929,+39d15m39.3s,11111011101110111,PHO1,KIC0,KIC0,10.325,0.022,10.159,0.02,10.132,0.018000000000000002,0.6991,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,89.352,84.75399999999998,83.895,81.148,79.785,76.609,75.13600000000002,73.02199999999998,70.654,68.00399999999999,65.567,63.617,63.18899999999999,59.93,3135-662-1,2.586807346968433e-05,11.849,293.47571530995464,39.26094643775103,-4.952394496219074,4.930036360584299,1.9099689513875635
4171580,2MASS J19392295+3915561,9745,330.0,-358.0,3.911,0.154,-0.324,0.07,0.29,-0.57,2.62,0.56,-0.49,2.969,1.783,-0.599,0.1411,0.1079,-0.09921,DSEP,12.154000000000002,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.84564,19h39m22.95s,39.26561,+39d15m56.2s,11111011101110111,PHO54,PHO54,PHO54,11.671,0.02,11.6,0.02,11.550999999999998,0.021,0.6990000000000001,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,53.774,47.765,45.168,42.004,40.087,36.438,34.973,32.644,30.074,27.88,26.196,24.721,24.27,21.708,3135-784-1,2.265317472408141e-05,12.835,294.845646321338,39.265587878160936,-3.1478714689732468,-3.0984923352174496,1.432840964461996
4255487,2MASS J19185210+3919599,5804,144.0,-158.0,4.49,0.048,-0.28800000000000003,-0.04,0.24,-0.28,0.98,0.12,-0.11,0.933,0.382,-0.085,1.704,0.379,-1.081,DSEP,9.55,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.7171,19h18m52.10s,39.33332100000001,+39d20m00.0s,11111111111111111,PHO1,KIC0,KIC0,8.532,0.065,8.195,0.018000000000000002,8.176,0.038,0.8753,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,83.553,84.274,87.537,88.854,91.438,94.662,96.034,99.773,106.273,112.302,118.615,126.164,128.891,144.984,3121-5-1,2.5298222219587597e-05,10.457,289.7171320254476,39.333326193868864,-3.6556198349743663,5.90207561195256,2.622915942084364
4283747,2MASS J19453730+3920090,7531,237.0,-310.0,4.1610000000000005,0.09,-0.376,-0.12,0.22,-0.4,1.54,0.35,-0.26,1.7080000000000002,1.126,-0.272,0.4351,0.1972,-0.324,DSEP,12.908,0,0,2,004/004283/004283747/dv/kplr004283747-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,296.40543,19h45m37.30s,39.335838,+39d20m09.0s,11111011101110111,KIC0,KIC0,KIC0,12.136,0.022,11.978,0.022,11.896,0.018000000000000002,0.6991,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,343.426,298.833,279.208,259.661,247.354,233.29,229.037,222.31,213.367,205.584,199.118,193.767,191.847,179.146,3136-1366-1,9.80911239371097e-06,12.739,296.40544012718516,39.33584387905586,-10.74468668193524,-1.471303109376422,2.301942865160806
4348593,2MASS J19050911+3924239,5065,112.0,-112.0,2.701,0.018000000000000002,-0.02,0.04,0.05,-0.05,3.04,0.42,-0.39,12.93,0.58,-0.62,0.002,5.634e-05,-5.634e-05,MULT55,8.967,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.28799,19h05m09.12s,39.406639,+39d24m23.9s,11111111111111111,PHO55,AST55,SPE55,7.49,0.021,7.05,0.016,6.9220000000000015,0.027000000000000003,0.8755,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.101,7.1,7.1,7.1,7.1,7.1,88.56,101.125,111.149,117.549,126.755,139.88,144.058,151.529,159.093,161.826,162.939,164.018,164.55700000000004,166.929,3124-1338-1,1.5320420339170408e-05,10.42,286.2879942589936,39.406624040212414,-0.1532612769532693,-8.769272920682614,1.6084383253117314
4348666,2MASS J19051568+3926328,5028,95.0,-143.0,3.182,0.03,-0.029,-0.06,0.2,-0.3,1.64,0.35,-0.6,5.436,0.564,-1.115,0.01436,0.004107,-0.001689,DSEP,11.779000000000002,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.31534,19h05m15.68s,39.44247100000001,+39d26m32.9s,11111111111111111,PHO1,AST9,KIC0,10.13,0.02,9.643,0.02,9.53,0.017,0.8755,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,139.901,137.651,139.453,137.054,136.268,130.099,126.055,119.762,111.727,103.878,97.87,92.839,91.553,84.609,3124-1384-1,2.5269392327350655e-05,13.300999999999998,286.3153572735921,39.442449532075116,-0.6962620852778867,1.1662862998658756,1.135041941074417
4356683,2MASS J19165541+3927458,6537,152.0,-204.0,4.1960000000000015,0.154,-0.344,-0.02,0.23,-0.34,1.29,0.29,-0.23,1.4980000000000002,0.935,-0.339,0.5393,0.4502,-0.3886,DSEP,11.744000000000002,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.2309,19h16m55.42s,39.462742,+39d27m45.9s,11111111111111111,PHO1,KIC0,KIC0,10.845,0.019,10.686,0.016,10.617,0.019,0.8751,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,52.736,51.188,52.458,52.8,54.332,57.313,58.881,62.661,68.697,72.77600000000002,76.33800000000002,80.215,81.718,90.2,3125-2784-1,2.7400681053666684e-05,12.309,289.2309258574287,39.46276075676947,4.3409297343121915,3.983275666303369,2.0701819138377284
4356903,2MASS J19171052+3924306,4817,56.0,-175.0,2.438,0.034,-0.032,0.21,0.15,-0.41,3.24,0.16,-1.77,18.003,0.818,-6.05,0.0007829,0.0004262,-8.183e-05,DSEP,11.473,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.29385,19h17m10.52s,39.408501,+39d24m30.6s,11100000000000000,PHO1,AST9,KIC0,9.694,0.019,9.124,0.018000000000000002,9.0,0.018000000000000002,0.8948,217.618,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,110.683,126.39,144.25,159.154,178.296,207.316,216.287,232.897,255.151,269.147,278.137,286.009,289.64,310.959,3125-3422-1,2.4118161048241934e-05,12.76,289.2938415146698,39.40852421243323,-4.482536646480517,6.105796295338213,1.3834533882177904
4371917,2MASS J19333873+3927295,3997,80.0,-78.0,1.078,0.284,-0.264,-0.42,0.3,-0.3,1.11,0.2,-0.25,51.169,14.84,-17.512999999999998,1.199e-05,2.095e-05,-6.992e-06,DSEP,9.221,0,0,0,,q1_q17_dr24_stellar,2015-01-15,293.41141,19h33m38.74s,39.458225,+39d27m29.6s,10000000000000000,SPE14,PHO54,PHO54,7.132999999999999,0.019,6.4460000000000015,0.018000000000000002,6.292000000000002,0.02,0.9895,33.068000000000005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,21.017,22.2,24.76,27.013,29.51,33.235,34.731,37.935,43.901,47.743,51.64,54.24800000000001,55.497,64.936,3139-24-1,1.562662350209747e-05,11.371,293.4114117668089,39.45820944867772,1.9976650858430405,-3.9413082300489495,0.8550284357713346
4242315,2MASS J19000440+3921307,7216,210.0,-288.0,4.103,0.125,-0.345,-0.06,0.24,-0.4,1.52,0.32,-0.29,1.818,1.094,-0.364,0.3576,0.2383,-0.2561,DSEP,12.325,0,0,2,004/004242/004242315/dv/kplr004242315-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,285.01834,19h00m04.40s,39.35854000000001,+39d21m30.7s,11111111111111111,PHO1,KIC0,KIC0,11.565,0.02,11.405,0.022,11.359000000000002,0.021,0.8753,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,46.359,41.025,38.446,35.60800000000001,33.799,30.807,29.531,27.609,25.353,23.764,22.519,21.513,21.273000000000003,20.159,3120-1729-1,5.663293681020318e-06,11.967,285.0183457383447,39.35853647640807,1.4489820195104313,-1.1016244847642338,1.5799943422357083
4278232,2MASS J19411826+3922597,6617,149.0,-218.0,4.299,0.102,-0.309,-0.26,0.22,-0.32,1.18,0.26,-0.17,1.27,0.6779999999999999,-0.198,0.8093,0.3989,-0.5477,DSEP,12.668,0,0,0,,q1_q17_dr24_stellar,2015-01-15,295.32608,19h41m18.26s,39.38327,+39d22m59.8s,11111011101110111,PHO1,KIC0,KIC0,11.729,0.021,11.509,0.019,11.482,0.018000000000000002,0.6982,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,92.186,90.59,94.794,97.657,102.838,111.158,115.343,126.277,142.66,152.274,158.233,164.64,167.16299999999995,184.138,3140-1476-1,4.436338000413295e-06,13.086,295.3260824010252,39.38327399498114,3.1473579594016026,0.17002850505882575,1.825904078894284
4348906,2MASS J19053823+3926499,6269,159.0,-205.0,4.297,0.122,-0.328,-0.08,0.22,-0.3,1.08,0.29,-0.12,1.225,0.76,-0.194,0.8292,0.4768,-0.586,DSEP,11.957,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.4093,19h05m38.23s,39.447208,+39d26m49.9s,11111111111111111,PHO1,KIC0,KIC0,10.908,0.02,10.668,0.022,10.602,0.018000000000000002,0.8752,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,47.983,43.514,42.11600000000001,40.011,38.954,36.956,36.128,35.228,34.527,34.266,34.55,35.23300000000001,35.45,37.124,3124-1442-1,4.829673078902934e-06,12.726,286.409304133166,39.44721164812439,-2.2824487955524333,5.0269913972112645,2.8424554000962154
4165739,2MASS J19340631+3917046,6616,124.0,-258.0,4.329,0.073,-0.397,0.07,0.19,-0.39,1.31,0.26,-0.25,1.298,0.9,-0.199,0.8438,0.3248,-0.6426,DSEP,12.014,0,0,1,004/004165/004165739/dv/kplr004165739-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,293.52631,19h34m06.31s,39.284618,+39d17m04.6s,11111011101110111,PHO1,KIC0,KIC0,11.105,0.022,10.903,0.02,10.859000000000002,0.018000000000000002,0.6989,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,52.114,48.015,47.058,45.508,45.093,44.47,44.337,44.521,46.07899999999999,47.69300000000001,49.871,52.39100000000001,53.267,58.229,3135-945-1,1.9913252241518953e-05,12.44,293.52631883036213,39.2845992986834,-2.703945429417864,-1.7915675156128232,1.4296413964377133
4165797,2MASS J19340959+3916012,6050,145.0,-170.0,4.3260000000000005,0.131,-0.248,-0.2,0.27,-0.3,0.98,0.16,-0.11,1.128,0.431,-0.173,0.9648,0.569,-0.5668,DSEP,12.057,0,0,0,,q1_q17_dr24_stellar,2015-01-15,293.53998,19h34m09.60s,39.266998,+39d16m01.2s,11111011101110111,PHO1,KIC0,KIC0,11.008,0.022,10.714,0.02,10.674,0.018000000000000002,0.6987,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,60.872,54.922,52.048,48.6,46.465,42.786,41.35,38.871,36.206,34.272,32.907,31.679,31.276,29.486,3135-509-1,2.0419295754930057e-05,12.449000000000002,293.53999696573965,39.26698234678992,0.7907295268180341,-4.59431751204379,1.8007704757316254
4273775,2MASS J19372167+3918038,6888,170.0,-236.0,4.145,0.136,-0.353,-0.08,0.24,-0.38,1.41,0.3,-0.28,1.662,1.03,-0.358,0.4339,0.315,-0.3151,DSEP,11.744000000000002,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.3403,19h37m21.67s,39.301071,+39d18m03.9s,11111011101110111,PHO1,KIC0,KIC0,10.885,0.024,10.703,0.028,10.677,0.022,0.6990000000000001,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,56.597,53.573,53.729,52.578,52.841,52.518,52.437,53.026,54.033,53.927,53.856,53.892,53.863,53.411,3135-479-1,2.4920832290610958e-05,12.155,294.3403293169165,39.30108131248357,-2.987598106925056,6.26095467333471,2.2083367611406484
4349452,2MASS J19063321+3929164,6270,79.0,-79.0,4.279,0.009000000000000001,-0.009000000000000001,-0.04,0.101,-0.101,1.19,0.06,-0.06,1.3090000000000002,0.023,-0.023,0.7453,0.0086,-0.0086,MULT8,10.734000000000002,3,2,3,004/004349/004349452/dv/kplr004349452-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,286.6384,19h06m33.22s,39.487881,+39d29m16.4s,11111111111111111,SPE8,AST8,SPE8,9.764,0.02,9.532,0.02,9.493,0.017,0.8749,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,31.069000000000006,28.275,27.456,26.042,25.229,23.699,23.132,22.284,21.223000000000006,20.497,20.158,19.937,19.868,19.802,3124-1264-1,2.3099271619960363e-05,11.439,286.63839056020765,39.48790290572687,-0.429422670489233,5.84875905741355,3.93299108752065
4357354,2MASS J19174264+3924469,6060,185.0,-170.0,3.821,0.458,-0.244,-0.88,0.3,-0.26,0.94,0.23,-0.14,1.976,0.934,-0.888,0.172,0.7240000000000001,-0.105,DSEP,12.027,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.4277,19h17m42.65s,39.413052,+39d24m47.0s,11111111111111111,PHO1,KIC0,KIC0,10.938,0.022,10.640999999999998,0.022,10.564,0.018000000000000002,0.875,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,48.083,43.95399999999999,42.521,40.34,39.077,36.72,35.814,34.446,33.35,32.719,32.725,32.738,32.814,33.606,3125-3442-1,1.7990127040434818e-05,12.535,289.4276768406992,39.413053922741,2.722611787420335,0.3198489096380467,1.8731548572232688
4374526,2MASS J19360566+3927307,6749,171.0,-235.0,3.954,0.258,-0.218,-0.18,0.25,-0.32,1.46,0.26,-0.34,2.108,0.8059999999999999,-0.7170000000000001,0.219,0.3814,-0.1229,DSEP,12.407,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.02359,19h36m05.66s,39.458542,+39d27m30.8s,11111011101110111,PHO1,KIC0,KIC0,11.47,0.022,11.285,0.021,11.219,0.02,0.6990000000000001,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,86.90299999999998,86.634,91.261,94.012,98.828,106.061,109.309,117.199,128.254,134.063,137.082,139.81799999999998,140.842,146.636,3139-2187-1,2.637041305778508e-05,13.003,294.0235779792772,39.458517311077095,-2.191202859962022,-2.9470200410744987,1.4956618382521774
4172268,2MASS J19395845+3913493,8309,240.0,-346.0,3.73,0.259,-0.132,-0.08,0.29,-0.4,2.05,0.43,-0.35,3.238,0.888,-1.002,0.0852,0.1376,-0.0358,DSEP,12.386,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.99356,19h39m58.45s,39.230381,+39d13m49.4s,11111011101110111,KIC0,KIC0,KIC0,11.726,0.022,11.627,0.022,11.568,0.02,0.6987,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,58.239,52.392,50.312,47.519,45.911,43.034,41.916,40.25,38.64,37.427,36.196,34.955,34.501999999999995,31.877,3135-758-1,2.084327099243578e-05,12.839,294.99357129530875,39.23036207597079,-3.2917394059347584,-7.492059791159557,1.2741606068388476
4177811,2MASS J19441873+3914113,4751,78.0,-112.0,2.393,0.028,-0.029,-0.18,0.25,-0.3,2.03,1.18,-1.03,15.0,3.668,-4.3439999999999985,0.0008479,0.0003394,-0.0001657,DSEP,9.381,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.07806,19h44m18.73s,39.236488,+39d14m11.4s,11101011101110111,PHO1,AST9,KIC0,7.649,0.023,7.104,0.018000000000000002,6.976,0.018000000000000002,0.6435,1459.789,7.1,7.1,7.1,7.1,7.437,10.2,9.548,9.569,8.544,8.399,8.675,8.724,8.999,7.107,58.50899999999999,68.277,77.586,84.971,95.237,112.58,119.016,131.026,146.996,157.361,163.77700000000004,170.643,173.57,193.164,3136-889-1,2.766542808245417e-05,11.14,296.0780943664306,39.23648046839914,-0.9413178650853672,1.7266184710244483,1.0957102093096098
4284367,2MASS J19460622+3921381,5088,73.0,-301.0,2.485,0.037000000000000005,-0.028,-0.5,0.3,-0.2,2.44,0.57,-1.4,14.819,1.864,-5.289,0.001058,0.0006322999999999999,-0.0001505,DSEP,10.987,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.52594,19h46m06.23s,39.360592,+39d21m38.1s,11101011101110111,PHO1,AST9,KIC0,9.317,0.022,8.793,0.02,8.66,0.014,0.6436,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,105.011,119.551,135.404,148.26,165.205,189.703,197.033,209.456,225.588,233.832,237.545,241.337,242.674,249.765,3136-466-1,1.7929246571283543e-05,12.512,296.525961382437,39.360585094911045,2.1073397991808416,0.4451712205708485,0.7885486583332062
4350042,2MASS J19072995+3926233,6437,152.0,-212.0,4.273,0.123,-0.338,-0.1,0.22,-0.32,1.18,0.29,-0.17,1.31,0.816,-0.236,0.7352,0.4494,-0.5258,DSEP,12.454,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.87482,19h07m29.96s,39.439819,+39d26m23.3s,11111111111111111,PHO1,KIC0,KIC0,11.463,0.025,11.255999999999998,0.026,11.191,0.022,0.875,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.109,85.289,85.59299999999998,90.28,93.197,97.786,103.798,106.628,113.403,125.677,134.876,143.099,152.666,156.274,179.22299999999996,3124-704-1,1.5224965077553749e-05,12.552,286.8748385278408,39.439813846058655,1.7138195528573608,1.5999892628923618,2.2925677343500124
4357662,2MASS J19180313+3928383,4796,97.0,-107.0,2.563,0.027000000000000003,-0.028,-0.48,0.24,-0.2,0.93,0.24,-0.07,8.365,0.946,-0.333,0.002246,0.0001946,-0.0002895,DSEP,10.923,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.51306,19h18m03.13s,39.47731,+39d28m38.3s,11101111111111111,PHO1,AST9,KIC0,9.27,0.019,8.731,0.017,8.595,0.017,0.8201,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,106.506,122.114,136.429,146.47,160.53799999999995,180.743,186.503,196.803,207.973,212.18400000000003,213.27,213.55,213.967,218.282,3125-3588-1,1.8030599818338033e-05,12.487,289.5130784312176,39.477298915217006,-0.21978647605493284,-2.2510137612971057,1.2741344341744545
4249357,2MASS J19110008+3922263,4639,87.0,-87.0,2.576,0.01,-0.01,-0.07,0.06,-0.06,1.25,0.12,-0.11,9.55,0.37,-0.35,0.0020280000000000003,5.634e-05,-5.634e-05,MULT55,11.909,0,0,0,,q1_q17_dr24_stellar,2015-01-15,287.75034,19h11m00.08s,39.373989,+39d22m26.4s,11111111111111111,PHO55,AST55,SPE55,10.167,0.024,9.602,0.022,9.435,0.02,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,145.679,165.252,184.414,198.683,216.404,238.885,244.301,253.902,265.563,270.685,272.10900000000004,273.029,273.47,274.105,3121-2090-1,1.5462498375200197e-05,14.284,287.75034720498854,39.37397457370297,2.4953813346922726,-3.338665658897845,1.0784598678395143
4269252,2MASS J19330715+3923359,4597,97.0,-103.0,2.42,0.032,-0.031,0.07,0.21,-0.29,1.84,0.92,-0.79,13.874,2.98,-3.462,0.0009731,0.0003178,-0.00016680000000000002,DSEP,10.59,0,1,1,004/004269/004269252/dv/kplr004269252-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,293.27979,19h33m07.15s,39.393318,+39d23m35.9s,11111011101110111,PHO1,AST9,KIC0,8.749,0.027000000000000003,8.187000000000001,0.02,8.044,0.018000000000000002,0.6991,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,90.702,106.51,121.276,133.04399999999998,149.174,176.071,185.632,203.234,226.569,241.022,250.174,259.721,263.568,288.964,3139-10-1,2.6836212209724197e-05,12.98,293.2797580444416,39.393328508325794,-1.7009229891567599,6.7061494143144476,0.9092763290399142
4269329,2MASS J19331236+3918084,6948,194.0,-238.0,3.419,0.478,-0.091,-0.22,0.29,-0.28,2.0,0.14,-0.61,4.575,0.636,-2.359,0.02949,0.1534,-0.008501,DSEP,10.845999999999998,0,0,3,004/004269/004269329/dv/kplr004269329-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,293.30151,19h33m12.36s,39.302361,+39d18m08.5s,11111011101110111,PHO1,KIC0,KIC0,9.968,0.021,9.77,0.02,9.715,0.018000000000000002,0.6990000000000001,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,65.494,59.941,58.155,55.463,55.06800000000001,53.958,52.83,51.63800000000001,50.541,49.317,48.173,46.925,46.39,44.73,3135-633-1,2.367586827588284e-05,11.357,293.3015260615776,39.302340855260574,2.038788627840866,-1.9779912139593707,1.96201759024158
4269337,2MASS J19331296+3922238,8226,230.0,-343.0,3.717,0.243,-0.127,-0.04,0.25,-0.4,2.07,0.41,-0.35,3.299,0.865,-0.985,0.08109,0.1212,-0.03312,DSEP,10.904000000000002,0,0,4,004/004269/004269337/dv/kplr004269337-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,293.3040200000001,19h33m12.96s,39.373291,+39d22m23.8s,11111011101110111,KIC0,KIC0,KIC0,10.354,0.021,10.247,0.019,10.202,0.018000000000000002,0.6991,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.302,155.249,136.342,130.151,120.9,114.568,102.665,98.442,91.269,84.583,78.82,74.403,70.76899999999998,69.734,64.226,3135-599-1,1.2547858734911261e-05,11.247,293.3040053441098,39.37328564597378,-3.677947583180022,5.120598419798432,1.7213902498526887
4357967,2MASS J19182273+3924115,7055,185.0,-258.0,3.678,0.321,-0.105,-0.2,0.27,-0.32,1.84,0.23,-0.5,3.254,0.645,-1.32,0.07529,0.1898,-0.02598,DSEP,11.402,0,0,2,004/004357/004357967/dv/kplr004357967-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,289.59473,19h18m22.74s,39.403221,+39d24m11.6s,11111111111111111,PHO1,KIC0,KIC0,10.55,0.018000000000000002,10.4,0.015,10.348,0.017,0.8755,1459.789,7.162000000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,72.80199999999998,68.33800000000001,67.194,63.962,62.133,58.73,56.892,54.214,51.212,48.444,46.111,44.396,43.992,41.544,3125-3578-1,2.045496267426006e-05,11.911,289.59475546622724,39.40322660522376,4.617625150190528,0.8907974723383909,0.5541958773154267
